Metadata: {"arch":"arm64","console_log":"console.log","dist_size":310907156,"engine":"js2py","repository":"https://github.com/PiotrDabkowski/Js2Py.git","revision":"2e017b86e2f18a6c8a842293b1687f2ce7baa12e","revision_date":"2022-11-06"}
compat-table/es6/destructuring-params.iterable-instance.js: failed: KeyError: b'\xf9\xe9\tC\xbd\xe0K\x89\xe0\xc9\xcc\x8b\x82Z\x03\x93'
compat-table/es6/destructuring-params.iterable.js: failed: KeyError: b's\xa4o\x8bL\xf3z%G?H\\\xbb\x05\xf4\xcf'
compat-table/es6/destructuring-params.iterator-closing.js: failed: KeyError: b'W\xb9\x08\xa9|\xac\xd3\xdd{\xe3\xdd\x89\x08\xb3\xfa\xac'
compat-table/es6/destructuring-params.length.js: failed: KeyError: b'\xa8\x93/H\r\x88\x03\x0b\xd9/\x96\xf1x\xb8\xebZ'
compat-table/es6/destructuring-params.nested.js: failed: KeyError: b'\xc4\xcaH6\xc5\xd2\x83\x8d\x97\x8e\xd8\xea\xf7\xf8\xde\xd0'
compat-table/es6/destructuring-params.new-function.js: SyntaxError: Line 1: ObjectPattern is not supported by ECMA 5.1.'
compat-table/es6/destructuring-params.object-primitives.js: failed: KeyError: b'\x82o\xef\xc0\xc1\xf4\xadU\xfb\xf0\xca\x0b_\xed\xa8\x93'
compat-table/es6/destructuring-params.object.js: failed: KeyError: b'\xef\xecnm\xa3\r\x98\t$ \x19\xc3v\xbe\xfe\x04'
compat-table/es6/destructuring-params.rest.js: failed: KeyError: b'e\x89\x03\x9fP\xef"{\x19\xbb4\xfc\x9b\x83\xd1\xe8'
compat-table/es6/destructuring-params.shorthand-defaults-arrow.js: failed: KeyError: b'\x00\xde\r\xdc\xf9\x0e\xdc\xca\x02\xf2jL\xab\x19\xa4\xff'
compat-table/es6/destructuring-params.sparse-array.js: failed: KeyError: b'/uh\xf7\xf1\x87\x10\xff\xb2\x11\xa7\x1aP\xb6\xf6Y'
compat-table/es6/destructuring-params.string.js: failed: KeyError: b'\xbbc\x95\x11\x1c\xa1\xeeA\x8e`a+\x89\xfd\x08\xd6'
compat-table/es6/destructuring-params.throws-null-undefined.js: failed: KeyError: b'\xc6\xd3\xbe\x84\xdb[\xea\xae\xbe\xe3(\xc98\x8dM;'
compat-table/es6/destructuring-params.trailing-comma-iterable.js: failed: KeyError: b'\xcf\xea\x91\xa1q\x10Y|\xddm\x18Zw\xe6\xe5\x1d'
compat-table/es6/destructuring-params.trailing-comma-object.js: failed: KeyError: b'\x00\x18]\r\x1bm\x95\xeb\x1cz\xc9\xa3\xc9\xc2\xa4\t'
compat-table/es6/for-of.array.js: failed: KeyError: b'dU\x06\xb2\xb4\xfde\xa0\x06^\x11\xea\xb5\x04\r\xc3'
compat-table/es6/for-of.astral-string.js: failed: KeyError: b'\x99\x88\x88\xcb\xc5\xec5\xc4\xe5l\xdc\xe5\xda7\xd0\x10'
compat-table/es6/for-of.generator.js: failed: KeyError: b"\xa6\xe0\xa6\xe06\xea\xe4\x06q'\xcd\xdc\xe2K\x18\xac"
compat-table/es6/for-of.iterable-instance.js: failed: KeyError: b'G\x19^Nj|\xb0\xbd]\xf1t=\xe0\xf8\x07\xcb'
compat-table/es6/for-of.iterable.js: failed: KeyError: b'\xe1:S\xd8\xf6\xa5o\n\xdc\xe3\x95K\x9a\x11\xc4i'
compat-table/es6/for-of.iterator-closing-break.js: failed: KeyError: b'G\xfd\xcf\xb6\x1c\x01F~\x05\xed\x8c\xcfT8\xe2n'
compat-table/es6/for-of.iterator-closing-throw.js: failed: KeyError: b'y\x14l\xc32\xac\xaf\xe5\xac\xc4\xba\xda\x1a5\xc1-'
compat-table/es6/for-of.sparse-array.js: failed: KeyError: b'^\xc7\x1ci\xc2x\xc6S\xda\x0e\x18\x0f\xd9\x11Q\x9e'
compat-table/es6/for-of.string.js: failed: KeyError: b"_K9\xe3J\x986\xffL'FTq\xcc\x9fX"
compat-table/es6/function.block-level-decl.js: failed: failed'
compat-table/es6/generators.basic.js: failed: KeyError: b'\xf5^2s}A\x9f\xd3Xu\xc9\x0c`3N,'
compat-table/es6/generators.constructor.js: failed: KeyError: b'\x96\xbf\xd5\xec\x07s\xd6jh\xbeW\x80\xda\xce$n'
compat-table/es6/generators.expression.js: failed: KeyError: b"\xf13\x00\xa3\xe1\xee\xe7'w\x1f\xa5!DsR "
compat-table/es6/generators.no-new-this.js: failed: KeyError: b'"\xcaJ\xb0\xfd\xf8,e#i\x96?\x08W\xb3\x18'
compat-table/es6/generators.prototype-chain.js: failed: KeyError: b'\x9e\xb5(\x0e\xa9\xb7\x06,\xde\x96\x1f6\xae\xfa\x13\x85'
compat-table/es6/generators.prototype.js: failed: KeyError: b'\xbbqq\x12\x95\xad\xcb\xe7\x18D\xd7f\xf3\xf5\x1a6'
compat-table/es6/generators.return.js: failed: KeyError: b'7\xf9\r\xd3\x1d\xad@*\x8a\xa6\x07\xe6\xb2\xbc\xca\x94'
compat-table/es6/generators.sending.js: failed: KeyError: b'f\x94kx\xecfl \x99\x0c\xe3r#_\x04\xa5'
compat-table/es6/generators.shorthand.class.js: failed: KeyError: b'Cb\x9eDq\x07bS^F|\x00\x03\xd6\t\xbd'
compat-table/es6/generators.shorthand.computed.class.js: failed: KeyError: b'\x1f\xa0\x92\x19j\x00\xe7\xa8\x08ny*\xd6vy\x9d'
compat-table/es6/generators.shorthand.computed.js: failed: KeyError: b'\x18\xb9\xbe\x145( ;\xea`R?g\xd5V\xc4'
compat-table/es6/generators.shorthand.js: failed: KeyError: b'\xab&\xd7F\xb0R\xd9Bw\xd1J!Feqv'
compat-table/es6/generators.shorthand.no-constructor.js: failed: KeyError: b'?\xdc\xcdn\x94\xf7\xbb\x10;%\x90a\xf9\xe2\xe5a'
compat-table/es6/generators.shorthand.string-keyed.js: failed: KeyError: b'kA\xfe[\xc6#3\xa5\x1a\xe2\x11\x0c\xac\x16\x94\xbd'
compat-table/es6/generators.this.js: failed: KeyError: b'\xffB\xa2\xf2\xef0\xc1\x1f.\xb1\x94d k\xd0?'
compat-table/es6/generators.throw.js: failed: KeyError: b'\xbf\x7f\x01i<\xc0\xab\xf3\x0b\xf0\xf9\x08\x90\xebwK'
compat-table/es6/generators.yield-precedence.js: failed: KeyError: b"{'FD|Hp\xb6\xdcI[g\\\xdd\x87%"
compat-table/es6/generators.yield-star.array.js: failed: KeyError: b'\xdf}^\xdc\xd3\xc4\xdd\xa1\xf5\x0f\xf6\xe5\x0e\xe0b\xda'
compat-table/es6/generators.yield-star.astral-string.js: failed: KeyError: b'\xcb\x96\xb9\x81\xc6\x9c\x0e}\xa5\xb19F\x98\xe2i\xf5'
compat-table/es6/generators.yield-star.generator.js: failed: KeyError: b'\x183o\xcb\x82\xa2l-{\xe1\xa7\x8aD[<\xdd'
compat-table/es6/generators.yield-star.iterable-instance.js: failed: KeyError: b'\xdb\xa5\xcd\x14\xc8\x06\xf2d\x86\xd5\xf3\x95\x1f\xe0D.'
compat-table/es6/generators.yield-star.iterable.js: failed: KeyError: b'\x91\x14\xcd\xf7E\xb36\xc8\x81\xe8,\x7f\xf9u7\xec'
compat-table/es6/generators.yield-star.iterator-closing-throw.js: failed: KeyError: b"Z\xb0\xb3}\x01\xe6\xf0\xd7j0\xb3'q\xd5\x1e\x13"
compat-table/es6/generators.yield-star.iterator-closing.js: failed: KeyError: b'\xc3\xf6\x85\x90\x153\xfd\xa0n?\x15\xa1\xdba`H'
compat-table/es6/generators.yield-star.non-iterable-error.js: failed: KeyError: b'\xfe\xf7\xec!\xf3\x0b\xd4\x04,\xbb\x8c\n7d\x82\xba'
compat-table/es6/generators.yield-star.sparse-array.js: failed: KeyError: b'^\x8e\x04\x13\xf6\xfa\xa9\x99?cq\x83\xfe\x10\x05='
compat-table/es6/generators.yield-star.string.js: failed: KeyError: b'\x83G\xcbw\x18m\xabg\x80\x0byce1H0'
compat-table/es6/let.basic.js: OK
compat-table/es6/let.block-scoped.js: failed: failed'
compat-table/es6/let.for-in-shadow.js: OK
compat-table/es6/let.for-iteration.js: failed: failed'
compat-table/es6/let.for-loop.js: failed: failed'
compat-table/es6/let.no-statement.js: OK
compat-table/es6/let.shadow.js: OK
compat-table/es6/let.strict.basic.js: OK
compat-table/es6/let.strict.block-scoped.js: failed: failed'
compat-table/es6/let.strict.for-in-shadow.js: OK
compat-table/es6/let.strict.for-iteration.js: failed: failed'
compat-table/es6/let.strict.for-loop.js: failed: failed'
compat-table/es6/let.strict.no-statement.js: OK
compat-table/es6/let.strict.shadow.js: OK
compat-table/es6/let.strict.tdz.js: failed: failed'
compat-table/es6/let.tdz.js: failed: failed'
compat-table/es6/literals.binary.Number.js: failed: failed'
compat-table/es6/literals.binary.js: OK
compat-table/es6/literals.object.computed-accessors.js: failed: KeyError: b'\xe9\x07\x08\xa3\x16\xa9\xc3\xb48\x90\xf8\xa27=M\xb1'
compat-table/es6/literals.object.computed-properties.js: failed: KeyError: b'\xd3z\x9b\x10\xbe\xa8\x8d\xb2%\x82\xdc\xcc\xf1\\i%'
compat-table/es6/literals.object.computed-shorthand-methods.js: failed: KeyError: b'DY|\xc4\x19\xc1\xe9_\xe2\x81\xd72\x1d\x10\xb9\xed'
compat-table/es6/literals.object.shorthand-methods.js: OK
compat-table/es6/literals.object.shorthand-properties.js: failed: KeyError: b'\xdb\x1a\xd3\x85\xa5\xae6\x1f5o^\xc4m\x9b1N'
compat-table/es6/literals.object.string-keyed-shorthand-methods.js: OK
compat-table/es6/literals.octal.Number.js: failed: failed'
compat-table/es6/literals.octal.js: OK
compat-table/es6/misc.Invalid-Date.js: failed: failed'
compat-table/es6/misc.Object.freeze.primitives.js: TypeError: Object.freeze called on non-object'
compat-table/es6/misc.Object.getOwnPropertyDescriptor.primitives.js: TypeError: Object.getOwnPropertyDescriptor called on non-object'
compat-table/es6/misc.Object.getOwnPropertyNames.primitives.js: TypeError: Object.getOwnPropertyDescriptor called on non-object'
compat-table/es6/misc.Object.getPrototypeOf.primitives.js: TypeError: Object.getPrototypeOf called on non-object'
compat-table/es6/misc.Object.isExtensible.primitives.js: TypeError: Object.isExtensible called on non-object'
compat-table/es6/misc.Object.isFrozen.primitives.js: TypeError: Object.isFrozen called on non-object'
compat-table/es6/misc.Object.isSealed.primitives.js: TypeError: Object.isSealed called on non-object'
compat-table/es6/misc.Object.keys.primitives.js: TypeError: Object.keys called on non-object'
compat-table/es6/misc.Object.preventExtensions.primitives.js: TypeError: Object.preventExtensions on non-object'
compat-table/es6/misc.Object.seal.primitives.js: TypeError: Object.seal called on non-object'
compat-table/es6/misc.Proxy.defineProperty.SetIntegrityLevel.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.defineProperty.Set.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.deleteProperty.Array.copyWithin.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.deleteProperty.Array.pop.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.deleteProperty.Array.reverse.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.deleteProperty.Array.shift.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.deleteProperty.Array.splice.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.deleteProperty.Array.unshift.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.getOwnPropertyDescriptor.Function.bind.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.getOwnPropertyDescriptor.Object.assign.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.getOwnPropertyDescriptor.Object.hasOwnProperty.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.getOwnPropertyDescriptor.Set.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Array.concat.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Array.from.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Array.iteration.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Array.pop.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Array.reverse.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Array.shift.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Array.splice.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Array.toString.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.ClassDefinitionEvaluation.js: failed: KeyError: b'\x80N\x98!\xc9^\rIw\xc0\xe4\xe1\xc8\xe0\xb3\x05'
compat-table/es6/misc.Proxy.get.CreateDynamicFunction.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.CreateListFromArrayLike.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Date.toJSON.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Error.toString.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Function.bind.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.HasBinding.js: failed: KeyError: b'\x01m\xd1\xe9\xa8v[\xa6\xe9\x12\x9bm\x0f*j\xa7'
compat-table/es6/misc.Proxy.get.IteratorComplete.js: failed: KeyError: b'\xe3#\xb8\xce\xcbG\x03\xd0\xaa\xf4O\xc6\x95Qt~'
compat-table/es6/misc.Proxy.get.JSON.stringify.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Object.assign.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Object.defineProperties.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.Promise.resolve.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.RegExp-constructor.js: ReferenceError: Symbol is not defined'
compat-table/es6/misc.Proxy.get.RegExp.Symbol.match.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.RegExp.Symbol.replace.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.RegExp.Symbol.search.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.RegExp.Symbol.split.js: ReferenceError: Symbol is not defined'
compat-table/es6/misc.Proxy.get.RegExp.flags.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.RegExp.test.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.RegExp.toString.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.String.match.js: ReferenceError: Symbol is not defined'
compat-table/es6/misc.Proxy.get.String.raw.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.String.replace.js: ReferenceError: Symbol is not defined'
compat-table/es6/misc.Proxy.get.String.search.js: ReferenceError: Symbol is not defined'
compat-table/es6/misc.Proxy.get.String.split.js: ReferenceError: Symbol is not defined'
compat-table/es6/misc.Proxy.get.ToPrimitive.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.ToPropertyDescriptor.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.get.instanceof.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.ownKeys.SerializeJSONObject.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.ownKeys.SetIntegrityLevel.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.ownKeys.TestIntegrityLevel.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.copyWithin.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.fill.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.from.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.of.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.pop.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.push.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.reverse.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.shift.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.splice.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Array.unshift.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.Proxy.set.Object.assign.js: ReferenceError: Proxy is not defined'
compat-table/es6/misc.RegExp-alter-flags.js: TypeError: Cannot supply flags when constructing one RegExp from another'
compat-table/es6/misc.RegExp-prototype-toString-generic.js: failed: failed'
compat-table/es6/misc.accessors-no-constructor.js: failed: failed'
compat-table/es6/misc.bound-function-prototype.arrow.js: failed: KeyError: b':\x87\xbe%\xd3m\xc4\x82x-\xba]`9\xc7T'
compat-table/es6/misc.bound-function-prototype.class.js: failed: KeyError: b'U\xdc\x1fQ\x00\xa5p\x15\xee\xc8\xfdf\xe6\x101\xc1'
compat-table/es6/misc.bound-function-prototype.function.js: failed: failed'
compat-table/es6/misc.bound-function-prototype.generator.js: failed: KeyError: b'Op\xa1H\x04S%g\xd5\xd1\xbc\xd8\xe6\xa7\xbf\x88'
compat-table/es6/misc.bound-function-prototype.subclass.js: failed: KeyError: b'hM\xe6\xbf\xe0|8L0\x02\x01\xee\xa6\xa7U\xaa'
compat-table/es6/misc.do-while-no-semicolon.js: OK
compat-table/es6/misc.duplicate-properties-strict.js: failed: failed'
compat-table/es6/misc.for-in-no-assignment-strict.js: failed: failed'
compat-table/es6/misc.function-length-configurable.js: failed: failed'
compat-table/es6/misc.identifier-syntax.no-escaped-reserved.js: OK
compat-table/es6/misc.identifier-syntax.var-1.js: failed: failed'
compat-table/es6/misc.identifier-syntax.var-2.js: OK
compat-table/es6/misc.property-order.JSON.parse.js: failed: failed'
compat-table/es6/misc.property-order.JSON.stringify.js: failed: failed'
compat-table/es6/misc.property-order.Object.assign.js: TypeError: 'undefined' is not a function (tried calling property 'assign' of 'Function')"
compat-table/es6/misc.property-order.Object.getOwnPropertyNames.js: TypeError: 'undefined' is not a function"
compat-table/es6/misc.property-order.Object.keys.js: failed: failed'
compat-table/es6/misc.property-order.Reflect.ownKeys.string.js: ReferenceError: Reflect is not defined'
compat-table/es6/misc.property-order.Reflect.ownKeys.symbol.js: ReferenceError: Symbol is not defined'
compat-table/es6/misc.prototypes-not-instances.js: failed: failed'
compat-table/es6/new-target.assignment-error.js: failed: KeyError: b'6\xdd\xee\xf3U3\xad\xea\x96\x81\xf4\xe0\xffi\x93\xaf'
compat-table/es6/new-target.constructor.js: failed: KeyError: b'@!4\x85\xcf>\x0c\x8f\x15\xbdu\xd7\xb2I)\xbd'
compat-table/es6/regex.flags.u.case-folding.js: OK
compat-table/es6/regex.flags.u.codepoint.js: TypeError: Undefined and null dont have properties (tried getting property '0')"
compat-table/es6/regex.flags.u.js: failed: failed'
compat-table/es6/regex.flags.u.non-bmp.js: failed: failed'
compat-table/es6/regex.flags.y.js: SyntaxError: Invalid flags supplied to RegExp constructor "y"'
compat-table/es6/regex.flags.y.lastIndex.js: SyntaxError: Invalid flags supplied to RegExp constructor "y"'
compat-table/es6/rest-params.arguments.js: failed: KeyError: b'k\x83\xff\x12.\x81v\\\xaf\x8c\x86|F\xe9\xbc\x00'
compat-table/es6/rest-params.basic.js: failed: KeyError: b'Vix\xe3\x1f\x99o9\xea\x1dn\x99Vl\x1b\xb6'
compat-table/es6/rest-params.length.js: failed: KeyError: b'`]\xf6wF#S\x97\xee0\xba\xcb=\xe7\xd1\xac'
compat-table/es6/rest-params.new-function.js: SyntaxError: Line 1: Unexpected token .'
compat-table/es6/rest-params.no-setter.js: failed: KeyError: b'6X\xe6\x96{\x14Q\xf3\xec$\xd2v\x82\x12\xe0\x8d'
compat-table/es6/spread.array-call.js: failed: KeyError: b'\xaat\x1c\x90\xcd\xe2u\xb8\xc4\xf5\xad\xe1\xbab\x9c\xe5'
compat-table/es6/spread.array-literal.js: failed: KeyError: b"'\x88\xb2I\xd4O\x8b\xde}\x81\xed\x9b/+\x01\xa8"
compat-table/es6/spread.astral-call.js: failed: KeyError: b"\x0b\xfc\x02\xf3>b\x8b\xb4\xa3z\x9bU\xcbb)'"
compat-table/es6/spread.astral-literal.js: failed: KeyError: b"\xcd\xee\xca\n_6FF\xec'\xb3\x84\xaa\x9a\x95\x91"
compat-table/es6/spread.generator-call.js: failed: KeyError: b'c\x81\x8b\xb4\xb04\x19V\xe7`\xdc\xc8FM\xdc2'
compat-table/es6/spread.generator-literal.js: failed: KeyError: b'\xe3\xa5\xd8\xe2\xf8c\xa9PlY\xc1\xad\xd6N\xa7\xd5'
compat-table/es6/spread.iterable-call.js: failed: KeyError: b'\xc0\xeeq\xfe\x1b\xaf\xd0\xa9\xe25\xbd7\xaf[Y\xcd'
compat-table/es6/spread.iterable-instance-call.js: failed: KeyError: b'\x9b\x0c\x18\x11\x93h\xadY\xb2k\xa9d\xd59Ur'
compat-table/es6/spread.iterable-instance-literal.js: failed: KeyError: b'\\V_\x81\x15\xd0\xd3\x9c\xf9\xb6T\x84\x81_p\x9f'
compat-table/es6/spread.iterable-literal.js: failed: KeyError: b'\xbb(\x0f\xed\xd7w\xd3\xa7\xb4\xebx\x1e\x11\xfd\xcd\x83'
compat-table/es6/spread.non-iterable-error.js: failed: KeyError: b'\xcf\xd4\x9c\xc1V\x88F\xedQ\xe7\x9a\x17\xfb\x89\xed\xb3'
compat-table/es6/spread.sparse-call.js: failed: KeyError: b'\xd3_\x01.wi\x185jo\x83#\xec\xadK\xeb'
compat-table/es6/spread.sparse-literal.js: failed: KeyError: b'\x14\xca\xb3XUS.\xe0\xf8R\x9b\xc14\x98>Y'
compat-table/es6/spread.string-call.js: failed: KeyError: b'\xcf\x97\xcb\x89\t\x87ey\x1d\x86\x12d\xd9\x95`9'
compat-table/es6/spread.string-literal.js: failed: KeyError: b'=\x1a\x85\xa5b\xb5"-3\x8dy\xd3\x9a\x89o\xd3'
compat-table/es6/subclassing.Array.concat.js: failed: KeyError: b'h\x12#\x94%;%l\x12\xc3\x8fJ\xfb\x11\xb2\xd7'
compat-table/es6/subclassing.Array.filter.js: failed: KeyError: b'g\xb9\n\x93\xd1\xac\xd1E\xa2\xd8(\x13\xc0Y{\x0e'
compat-table/es6/subclassing.Array.from.js: failed: KeyError: b'\r=\x05\xf2\xd4\xc48%\xcb\xdd\xa0VSz\xde\xd4'
compat-table/es6/subclassing.Array.isArray.js: failed: KeyError: b'd\xe6f\xfco\xef\xf4V\xc4\x8c\xa0y%X\xf8\xd3'
compat-table/es6/subclassing.Array.length-access.js: failed: KeyError: b'\xc1V\xa9\x9b\x10\xe3,\x13\x9f\t\xd9\xfbA\x1dI\xb0'
compat-table/es6/subclassing.Array.length-set.js: failed: KeyError: b"G~U\x1dp\xfa\xaf0\x18\xc4\x9f'\t~G\x87"
compat-table/es6/subclassing.Array.map.js: failed: KeyError: b"M\x1f5g\x8cW\xf0\x92\xab\x1c'/\x89\xd9\xb7\xad"
compat-table/es6/subclassing.Array.of.js: failed: KeyError: b'\xaf\xd1\xd3C\xe0lG\xf2/ng\xdf\x9e\tL/'
compat-table/es6/subclassing.Array.prototype-chain.js: failed: KeyError: b'\xe4\x95=\x11\x87~(\xc9R\xee\xe4?B A\x0b'
compat-table/es6/subclassing.Array.slice.js: failed: KeyError: b'\x02\x90\x1e6\xbe\x04g1\x80Z}\x1a\x8b\x04\x84\xc3'
compat-table/es6/subclassing.Array.splice.js: failed: KeyError: b'*\xd8\xc0L\xcdb\x11\x84r\xed\x9b\x9d\x05\x8e\xe5\x83'
compat-table/es6/subclassing.Function.call.js: failed: KeyError: b'C$4I\x16\xad\x86\xff\xcfp,\x99>\x8chy'
compat-table/es6/subclassing.Function.new.js: failed: KeyError: b'\x9d\x91\xe6\x12\n\xc92\x0b\xc8\xc9!a\x80\x96\x892'
compat-table/es6/subclassing.Function.prototype-chain.js: failed: KeyError: b'\x85\x9a\xcd\xa2;\xd8\xc8-\xafB\x18B\xb7gc^'
compat-table/es6/subclassing.Function.prototype.apply.js: failed: KeyError: b'\x89\x00:}\x99m\xf7\x9a`5\x96\xf78\xe9\xd5*'
compat-table/es6/subclassing.Function.prototype.bind.js: failed: KeyError: b'\x07e$\x1dn F\xa5\x9b\xa1o\xa2\xfb"r\xc4'
compat-table/es6/subclassing.Function.prototype.call.js: failed: KeyError: b'd\x1a\x8a\x95\xf5?\x10VA.\xc8\x901e}\x9a'
compat-table/es6/subclassing.Promise.all.js: failed: KeyError: b'\xe2\xf3\xffq\xe7\xda@o\x1d\x05\x7f\x96\xf7g\xf5d'
compat-table/es6/subclassing.Promise.js: failed: KeyError: b'\x98\x92y\x83\xd7\xe1a\xa7Y\xd8Ha\xee\x04\x03\xaf'
compat-table/es6/subclassing.Promise.prototype-chain.js: failed: KeyError: b'Z\xb9c@\xbb\x01\xc3\x86(5\x19|m6\x87\xd3'
compat-table/es6/subclassing.Promise.race.js: failed: KeyError: b'\x94\xba\xd7!\xf34\xa5X\xe1+F/\x99\x99\xd3\xca'
compat-table/es6/subclassing.RegExp.exec.js: failed: KeyError: b'z\x01\xb45\x9e\x95m\xd5\x02(\x81\xce0G/\x10'
compat-table/es6/subclassing.RegExp.js: failed: KeyError: b"\x8b<\xffW'~WR\x86|\xe3\xc5_\xdc\xcb\xa8"
compat-table/es6/subclassing.RegExp.prototype-chain.js: failed: KeyError: b'\r\x1a\xf5\xee\xef\x03\x99E\xfdJV\xed\xa5Y\x8cT'
compat-table/es6/subclassing.RegExp.test.js: failed: KeyError: b'\xaeK\xde\x8fW\x96_\x03H\x92\xc9\x9a2\xf0y\xb6'
compat-table/es6/subclassing.misc.Boolean.js: failed: KeyError: b'\xb1\x94^\x8c\x91\xedM\xda\xc7\xbf\xf9\x0b!\xfb!#'
compat-table/es6/subclassing.misc.Error.js: failed: KeyError: b'\xc4\xa1G{r%\xde|\xe1\xda\xb4\xb8\xd8\xf8\xc1\x08'
compat-table/es6/subclassing.misc.Map.js: failed: KeyError: b"a\xdc$C\x94\x13\xcd@PD'e\x89\xdb\x88\xa1"
compat-table/es6/subclassing.misc.Number.js: failed: KeyError: b'\x85\xdd \xa4\x1bM\x99\x16\x80\xf2\xcf\x19\x07r+V'
compat-table/es6/subclassing.misc.Set.js: failed: KeyError: b'\xc5\x90\xd1\xcb\xe0O\xb1\xe0\x0c\x17\xfbT\xe1uo\x1c'
compat-table/es6/subclassing.misc.String.js: failed: KeyError: b' \xa2\xbe\x8dx\x0e(\xb5\xfa\x00\x8a2+\xd4?#'
compat-table/es6/super.correct-constructor.js: failed: KeyError: b'\xb0e\xaf\x08\xc0\xb57bk\x7f\xa9n\x8f!T\x96'
compat-table/es6/super.expression.js: failed: KeyError: b'\xa3\xbbq\x92\xf2\x90\xe9%\xb8\x81\xe7N\xe5`\xdd\xc7'
compat-table/es6/super.method-calls.js: failed: KeyError: b'q\xd1\x17o\xe8k.\xc1\x1b\xed\xf6\x90\xa9\xae\xfe`'
compat-table/es6/super.new-target-binding.js: failed: KeyError: b'\xca@\xcbW\xbb\xbe\xf2\x1e\x1a\xd34p\xce\xb9M\xc0'
compat-table/es6/super.property-access.js: failed: KeyError: b'\xe6\xc1IS\x07\xc33qMP\xaf7J\xba\xb3\xb1'
compat-table/es6/super.statement.js: failed: KeyError: b'\xd4\xe0\xa4\xe3o\xber0\xee#J\x94\xb7\x93\x84w'
compat-table/es6/super.static-binding.js: failed: KeyError: b'B$\x98y\x9f\x07\xd1\x86f\xda\xe7\xa7;uN^'
compat-table/es6/super.this-binding.js: failed: KeyError: b'\x15\xca*\x924\xcb-=\x06\x8f\xe7TQ\xb3\x9e{'
